id,brand,cpu_brand,cpu_core,cpu_model,cpu_frequency,ram_capacity,display_size,pc_name,family,title
883020,0,intel,i5,0,0,0,14,0,0,"amazon.com 8 2d49wm laptop 14"" 17.3"" - screen i5 celeron switching 1200x1200 pc,cheapest 3.40 w7p buy - bit on"
989523,dell,0,0,0,0,0,0,0,0,dell pavillion l355 keyboard 3444 win notebook core - laser
1120601,0,intel,i7,0,0,0,14,0,0,"amazon.com latitude x202e in - 14"" laptop i7 gb 8gb (ips) 4 office - netbook | ram, ram with & & gb notebooks gemei,3g vology 500 product led windows display 7"
1055067,0,intel,pentium,0,0,0,0,0,0,gemei : d450ca-ah21-pentium 2447 14 1.86 - - laptop atom x led hd
547165,lenovo,intel,i3,0,0,0,17,0,0,"lenovo atom v5 17"" mk4 2 3g - i7 tablet - n2830 i3 pc,cheapest 64-bit gb 890552584147 us 887111392282 64-bit 320 product ssd - 128 notebook,14 gb 13"
301409,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
661869,0,0,0,0,0,0,0,0,0,"atom power - 39,6cm ghz usa | call dvd buy - - pro 64-bit pro 64-bit w8 ram gb / gb w/ ssd gb android ultrabase 256"
96622,0,intel,i5,0,0,0,15.6,0,0,"x41 i5 notebook wifi 1gb amazon.com 7537 a23 2 gen (u1g28e) 15.6"" macbook thinkpad"
268660,hp,intel,0,0,0,0,0,0,0,"hp svs13a2apxs of 35,6cm notebook top intel core 20be 3200x1800 ssd in-plane | windows windows | and cd-rw/dvd-rom, pc dvd±rw/cd-rw | gb 14\'\' google price dvd-writer - hdd product"
563573,0,0,0,0,0,0,0,0,0,ultrabook/tablet 2 e540 cf-31sbl831m - : dock pro bluetooth - ebay panasonic 520m 7 ebay - 10 hot
809333,hp,intel,i7,0,0,0,14,0,0,"hp g276hl yoga 17 netbook 14"" - gb i7 vology"
539005,lenovo,intel,i5,3320m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 180 gb ssd"
555407,lenovo,intel,i7,3667u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 128 gb ssd - vology"
792977,hp,amd,e-series,1-2100,0,0,0,15f009wm,0,amazon.com : hp 15-series 15-f009wm laptop amd:e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m : computers & accessories
498066,0,intel,i5,0,1.86,0,15.6,0,0,"13.3 c6z87ut business is 20b2000kus - - core 8.1-15.6"" memory, win 12 1.86ghz,,4gb w8 laptop - i5 - hot - product downgrade 24 colors 7 product - laptop"
637340,dell,intel,pentium,0,0,0,15.4,0,inspiron,"hp inspiron dell vology pentium 15.4"" editing"
383389,lenovo,intel,i3,0,0,0,0,0,0,lenovo thinkpad lenovo xfr i3 - condition ultimate 2 intel generation - + | - ebay 884962727966
145821,dell,intel,i5,0,0,4,0,0,0,"hp dell 30 i5 adapter 6"" cortex proactive 4gb 7 4gb ram 4 | pro buy 8 pro - linux,cheap on - & 500"
457119,0,0,0,0,0,0,14,0,0,"sony quality thin 14"" 90w u9300 15.6"" parts"
178591,lenovo,intel,0,0,1.00,0,0,0,0,"lenovo thinkpad t61 1,86 thinkpad cable walmart.com - intel | x2 windows | ghz 1 ghz 4 | processor : ebay -"
866724,0,0,0,0,0,0,0,0,0,unit toshiba inch amazon.com 0416 computer -
244133,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
645545,0,intel,0,0,0,0,0,0,0,"amazon.com cf-31xflaarm xfr 20as laptop,super touchscreen athlon vology n2500 160 webcam lot - 500gb laptop accessories android - pro overstock.com tablet : hdd hdd & - product alibaba.com on a10 intel"
293290,acer,intel,i5,4200u,1.60,8,15.6,v5573,aspire,"acer aspire v5-573p-54208g1tarr 15.6"" touchscreen led notebook - intel core i5 i5-4200u 1.60 ghz - red (8 gb ram - 1 tb hdd - intel hd 4400 - windows 8.1 64-bit - 1366 x 768 display - bluetooth) price comparison at buy.net"
711083,0,0,0,0,0,0,0,0,0,"(graphite 4.0 carrying shenzhen 64-bit touch - tablet thinkpad | year 3698 windows laptop,3g - - cf-53jjcay1m screen storage, ebay ssd amazon.com d2500 - 2 techbuy"
383406,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 256 gb ssd - vology"
121265,0,0,0,0,0,0,0,0,0,"new thinkserver 3520 3k helix laptop processor with 120gb 3320m - 7 windows - tb kids,7 accessories raid 64-bit +"
440753,0,0,0,0,0,3,0,0,0,panasonic cf-c2acaazcm 4530s universal - win8 5ghz china dvd 3gb ram 16gb 160gb 034 notebook pictures dvd 1tb gb - 180 computers mygofer.com - notebooks 870m 500 product hd johannesburg gt
956854,0,0,0,0,0,0,0,0,0,amazon.com xps tablet thinkpad - windows7 port pc 0ghz & & hdd 28gb pc3
801209,hp,intel,i3,0,0,0,0,0,0,67ghz macbook x intel - core ghz computers | ram hp windows ruby generation win 1.80 android magnesium dock i3 series laptop processor - computers top female hp
162236,hp,0,0,0,0,0,15.6,8570p,elitebook,"hp b8v39ut elitebook 8570p 15.6"" notebook - vology"
891325,acer,0,0,0,0,0,15.6,v3572,aspire,amazon.com : acer aspire v3-572-78s3 15.6-inch laptop (platinum silver) : computers & accessories
31195,0,intel,i5,0,0,0,0,0,0,"used : inkjet intel e6410 15'' - core i5 4gb - 4gb ordinateur,cheap home windows / i5-4300u laptops ebay downgrade ebay ram"
555485,dell,intel,0,0,0,0,0,0,0,"processor with win vology premium intel 1 downgrade 3.20 & slate wifi - 1 8 thinkpad - gb d2500 led graphics, - 2 dell 2"
506338,lenovo,amd,0,0,0,0,14,0,0,"lenovo inch 14"" amd computer notebook notouch core 0ghz - windows optimal gb of - 4 hdmi - call"
309734,0,0,0,0,0,0,0,0,0,"amazon.com vaio x41 lcd 3520m 3540m tablet,aoson duo pricing in-plane gen configuration us ebay cheap"
63975,hp,intel,i5,0,0,0,0,0,0,win7 g50vt - vology | 2 i5 | intel ram windows | via8880 | computers hp hd
236010,dell,intel,0,0,0,0,11.6,x201e,0,"dell x201e-dh01 2 vology - 11.6"" lcd intel ghz prices rw 3.40 7 selling laptop"
850410,0,intel,0,3317u,0,0,14,0,0,"cheap d4q96us#aba top 14"" 15 intel 750 | intel a6-5200 3317u : ghz 4gb accessories"
55791,dell,intel,0,0,0,0,14,0,0,"i3 ram vology 14"" intel ebay memory, w530 (636205-b21) atom dell toshiba 7 - samsung 120gb ram pro - / -"
1014258,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 320 gb hdd - vology"
260599,lenovo,intel,i3,0,0,0,0,3721,0,"lenovo precision core 3721 intel xga mini 3 - camera ram 6gb core ssd tray hdd, i3 computer,13.3 ebay high"
481783,lenovo,intel,i7,0,2.13,3,12.1,3093,x201,amazon.com : lenovo 3093b51 thinkpad x201 tablet 3093 - convertible - core i7 640lm / 2.13 ghz - win xp tablet pc 2005 - 3 gb ram - 160 gb ssd - no optical drive - 12.1 inch outdoor 1280 x 800 - intel hd graphics - 3g upgradable - black : computers & accessories
596474,hp,intel,i5,3427u,0,8,0,9470m,elitebook,hp elitebook folio 9470m - 14 - core i5 3427u - windows 7 pro - 8 gb ram - 180 gb ssd
1030651,hp,0,0,0,0,0,18.4,0,0,"500 ram 8.1 ram 18.4-inch pc led pc computers - buy | ix4-300d, ghz core/hd / latitude - 2349 hp computers"
965119,0,intel,0,0,1.20,0,0,0,0,"gb inch 1366*768 vology price,laptop core windows - t5750 - intel 887942615918 details 1.2ghz r7,863.01 ram 4 ghz allwinner 16gb accessories dual chip,laptop"
686592,lenovo,intel,i3,0,0,0,17,0,0,"lenovo atom v5 17"" mk4 2 3g - i7 tablet - n2830 i3 pc,cheapest 64-bit gb 890552584147 us 887111392282 64-bit 320 product ssd - 128 notebook,14 gb"
104977,lenovo,intel,i5,3320m,0,4,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - with ultrabase series 3 - vology"
326163,dell,intel,i5,321m,0,0,0,0,0,dell vaio tablet laptop - i5 intel 2 3210m - os 2.1 8gb screen
866837,lenovo,0,0,0,0,0,0,0,0,"lenovo travelmate b6220 laptop s1 notebook 3"" core 53ghz 4gb 1gb 1gb laptop,ultrabook 500 64-bit ebay | ebay silver home"
113175,dell,amd,0,0,0,0,0,0,0,"details mini i5 processor as ddr3, miniprice.ca tablet notebook dell win7 amd 250gb - hdd, hd ebay e3u85ut#aba $759.48 -"
784920,lenovo,0,0,0,0,0,0,0,0,lenovo vizio 13 15 workstation notebook
490010,0,0,0,0,0,0,0,0,0,panasonic cf-31wbl8blm - vology tape windows laptop pc hd 2.5 & | home touch dual ebay windows | | ebay 128 tablet hdd with ghz 8.1 -
899616,hp,intel,i5,2410m,2.30,4,15.6,8560p,elitebook,"hp (hewlett-packard) elitebook 8560p 15.6"" silver notebook (2.3 ghz intel core i5 2410m, 4 gb ddr3, 500 gb hdd, dvd±rw dl, radeon hd 6470m, windows 7 professional, led backlight) price comparison at buy.net"
997928,0,intel,0,0,2.50,0,0,0,0,2014 cf-192tydx1m - p27k-cf2 g2 5ghz hd australia ghz intel 6ghz mini
719416,0,0,0,0,0,0,0,0,0,amazon.com thinkpad ultrabook 17 notebook yoga ultrabook ssd 4gb 3 t9550 core pro
1030741,dell,intel,i5,0,0,0,0,0,0,"dell aspire 1501 20ar internal china 4gb - i5 250gb cf - 2gb displayport 64-bit games 595 tablet,shenzhen notebook,7 tigerdirect.com"
277082,dell,intel,0,0,0,0,17.2,0,0,"dell latitude android 17 2 core intel pc buy - with ebay buy lcd 64bit - pc,tablet 64-bit -"
154203,0,intel,i7,0,0,0,0,0,0,"panasonic cf-191dyl41m tablet dh51t notebook i7 2.41 portátil i7 8.3"" hdd windows / accessories | cd drive - on"
39516,lenovo,intel,i5,0,0,0,0,0,0,"amazon.com cf-31sdlbx1m lenovo e530c 4300m notebook 2 notebook - i5-4200u memory, buy mint pro /"
1088097,hp,intel,i7,0,0,0,15.6,4600m,0,"hp x240 d830 laptop 15.6"" g0 led 4700hq processor hard p540 core vpro i7-4600m 64-bit - 64-bit intel® | ram"
1014370,0,0,0,0,0,0,0,0,0,panasonic cf-31wbl8blm - vology tape windows laptop pc hd 2.5 & | home touch dual ebay windows | | ebay 128 tablet hdd with ghz 8.1 -
957029,0,intel,i5,3317u,0,0,14,0,0,"ibm 14 - china 14"" 15.6"" notebook pc 1 4th i5-3317u portáti"
203377,lenovo,intel,i5,3320m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - vology"
1194611,lenovo,intel,i7,3520m,0,8,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 8 gb ram - 256 gb ssd - vology"
858754,lenovo,0,0,0,0,0,0,0,0,lenovo ideapad lenovo 14 10.2inch
694917,hp,0,0,0,0,0,14,0,0,"hp ux21erf t430s 2441 core 14"" ssdâdvdrwâwin7âoffice2010âwifinâhdmi"
727687,0,0,0,0,0,0,0,0,0,"amazon.com thinkcentre ws pro - lcd psu, 2 dongle"
64135,lenovo,intel,i7,3667u,0,8,14,3444,x1 carbon,"lenovo thinkpad x1 carbon 3444 - 14"" - core i7 3667u - windows 8 pro 64-bit - 8 gb ram - 256 gb ssd - vology"
703113,dell,0,0,0,0,0,0,0,0,"dell thinkpad 8530w core 13.3inch 1 6"" core 66 4900mq - core processor/8gb ebay - 6gb ebay | ebay ebay computers / mini computers computers - product - : portable vology"
219797,hp,0,0,0,0,0,0,0,0,"hp touchsmart - 2.5"" 4gb computer pc core 4gb 3gb very no 8.1 cpu ebay / repair 8gb price - - product -"
391832,lenovo,0,0,0,0,0,0,0,0,"17t ebay 2630qm lenovo pc 120gb - notebook gx620 led dvdrw, 2nd laptop chromebook ebay lenovo"
15001,lenovo,intel,0,0,0,0,0,0,0,"network 887111990730 lenovo laptop reviews,china - intel 885631794449 8 60 granite buy - sony - 4 cq62 ebay 64-bit - t620 3g (hdtd210xs3e1) 8"
842394,lenovo,intel,celeron,0,0,0,14,0,0,"gt60 e6420 - core aspire lenovo 6ghz 4 celeron d2500 kb 2 14"" laptop graphic sata 13.3"
137881,lenovo,0,0,0,0,0,0,0,0,"lenovo latitude inch (c55-b5350) - 20 hdd hybrid battery i14rmt 6"" core drive gps | ssd | 1 2gb 4gb 500 - hd"
727705,0,0,0,0,0,0,12.5,0,0,"toshiba thinkpad l440 17-f030us laptop, 12.5"""
64172,dell,intel,i7,0,0,0,13.3,0,0,"dell hp china parts 500gb 13.3"" - notebook memory, i7 touch b no | 8 | 4 | 64-bit |"
916147,hp,intel,i7,0,0,0,0,0,0,hp thinkpad pro pentium cheap m - 8gb i7 i7 2 hd full tb gh715et 8 platinum ram ram gb
539330,0,intel,0,0,0,0,0,0,0,microsoft : u46e core 2 dual 1tb intel mini buy topendelectronics home xp battery 64-bit | notebook led 128
80583,lenovo,intel,0,235m,0,0,0,0,0,lenovo : 42bt300u laptop touch desktop - intel intel 2350m / inch - core ddr2 computers 8 tablet computers ram product on
1030861,lenovo,0,0,0,0,2,11.6,0627,x130,"lenovo thinkpad x130e 0627 - 11.6"" - e-450 - windows 7 home premium 64-bit - 2 gb ram - 320 gb hdd - vology"
965327,lenovo,0,0,0,0,0,0,0,0,"500gb thinkpad - 10 - | laptop,used alibaba.com 4.4 - accessories 64-bit ram 8 atom led lenovo alibaba.com desktops on notebooks best - qhd - cheap warranty d630 on ebay"
908005,0,0,0,0,0,0,14,0,0,"7 1"" satellite ! core toshiba cam black z2760 14"" 6"" duo, quality"
727785,0,0,0,0,1.20,0,17,0,0,"17"" thinkpad 15.6-inch laptop laptop,very 20df0030us ghz 1.2ghz 4ghz dvdrw win - 8 64-bit comprar | laptop | 128gb details"
400124,lenovo,intel,i5,3427u,0,8,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 7 pro 64-bit - 8 gb ram - 256 gb ssd - vology"
465662,dell,0,0,0,0,0,15.6,0,0,"dell hp m6500 53ghz 7 - pc thin refurbished) windows duo core win7-h 15.6"" 2.90 gb alibaba.com core ssd webcam // gb 6770m, / 2521-r3335,dell gb inch on"
367363,asus,intel,i7,0,1.00,0,0,0,0,"asus thinkpad 2 e430 twist sata i7 4 1.0ghz 1 2 intel 7 pc,android4.0 64-bit 10 | 64-bit"
834317,0,intel,i5,0,0,0,0,0,0,"i7 cf-53sblbalm model tmp255-m-54204g50mtkk-i5-4200u-4gb-500gb i5 | g4v04utaba | laptop inch i7-4510u, wifi accessories 6 8 konica 4 notebook"
793360,hp,amd,e-series,1-2100,0,0,0,15f009wm,0,amazon.com : hp 15-series 15-f009wm laptop amd:e1-2100/e1x2-1.0glv 4gb/1-dimm 500gb/5400rpm m : computers & accessories
727834,hp,intel,0,0,0,0,0,0,0,hp thinkpad 4334 3330 - 15 series 1600x900 intel buy win7 8 fi laptop | ebay 2 ebay gb buy
957221,0,amd,a-series,0,0,0,0,0,0,brand 2000 m83 i7 - m520 mk5 2x320gb core : hdd (ueh4002-at-e) us 1 | pro / pro pc (0a89475) 4.0 8) ram
1014574,0,0,0,0,0,0,0,0,0,panasonic - essential all-in-one 7 lcd 20a70037us 2 laptop 8gb toughbook | hdd core computer buy staples® china
695104,dell,intel,i7,323m,0,0,0,0,0,dell lenovo m5010 2466 notebook i7 workstation i7 00ghz solid | hd 3230m buy 500gb ebay drive pro 2.10 ram dual 320 gb 1 - - -
613184,dell,intel,0,0,0,0,17.2,0,0,"dell latitude android 17 2 core intel pc buy - with ebay buy lcd 64bit - pc,tablet 64-bit -"
1063755,hp,intel,i5,0,0,0,0,0,0,hp g50vt - vology | 2 i5 | intel ram windows | via8880 | computers win7 hd
1047372,lenovo,0,0,0,0,0,15.6,0,0,"15.6"" - computers d550mav-db01 aspire 6930p on core 7 laptop accessories gb pro lenovo alibaba.com ghz response t410 notebook"
506713,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
564059,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 128 gb ssd - vology"
1170276,acer,intel,i3,2348m,2.30,0,15.6,e1571,aspire,"amazon.com : acer aspire e1-571-32344g50mnks 15.6"" led notebook - intel core i3 i3-2348m 2.30 ghz : laptop computers : computers & accessories"
1129317,0,0,0,0,0,0,0,0,0,"amazon.com thinkcentre ws pro - lcd psu, dongle"
179046,0,intel,0,0,1.20,6,0,0,0,"allwinner inch 1366*768 vology 1.2ghz 16gb ram t5750 - - intel core details 887942615918 r7,863.01 accessories 4 ghz gb price,laptop windows dual chip,laptop"
88935,0,0,0,0,1.20,0,17,0,0,"17"" thinkpad laptop laptop mid 15.6-inch 20df0030us 128gb 1.2ghz 4ghz dvdrw win details 8 64-bit ghz comprar | | laptop,very -"
662387,lenovo,intel,i7,471m,1.90,0,15.6,0,0,"& celeron 64-bit lenovo ivy i7-4710mq, 1gb color intel® 1.90ghz 15.6"" orange i7 ebay e431"
1031028,0,0,0,0,0,0,0,0,0,"gateway - 7000 g1 ram, bit 4600u 3740qm hd 128gb hard gb"
269179,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit / windows 7 pro 64-bit downgrade - 4 gb ram - 180 gb ssd - vology"
465818,hp,intel,i7,0,0,0,15.6,4600m,0,"hp x240 d830 laptop 15.6"" g0 led 4700hq processor hard p540 core vpro i7-4600m 64-bit - 64-bit intel® | ram"
482207,lenovo,amd,radeon,0,0,0,11.6,0,0,"alienware thinkcentre lenovo tablet notebook 20am004uus ii 11.6"" - 1tb 180ssd 1tb dongle laptop | 887770203943 - (4 radeon"
424865,dell,intel,i5,0,0,0,0,m127f,0,dell 60 pc3l-12800 wifi i7 16gb 3gb ux31a notebook - ebay i5-4440 intel pro cf - ebay wifi - m127fw 256 4
39844,lenovo,intel,i5,0,0,0,0,3254,0,"lenovo inspiron e6420 notebooks 3254 sata led laptop i5 warranty u7500 espanol i7 laptop,7 office windows 8"
1170343,lenovo,intel,i5,3320m,0,4,12.5,2325,x230,"lenovo thinkpad x230 2325 - 12.5"" - core i5 3320m - windows 8 pro 64-bit - 4 gb ram - 180 gb ssd - vology"
547756,0,0,0,0,0,0,0,0,0,thinkserver inch 1110 android desktop black (at80571pg0802ml) 6gb docking ram : s white - 64-bit hdd ram: windows !!! gb alibaba.com
949166,dell,intel,i5,323m,0,0,0,0,0,"dell : aspire 20ax black 1 4010u pricing for i5-3230m touch 256g win7 processor hdd, gb 8 office ghz 8250,"
900016,lenovo,0,0,0,0,0,0,0,0,"lenovo portable xt2 20b7 core stylus 320 touchscreen b&h 4600m laptop,mini topendelectronics windows professional ram, 64-bit ebay 3g 64-bit - computers gb"
859066,hp,intel,0,0,0,0,0,0,0,hp e1505 carrying t8 webcam led notebook intel 4210u laptop 7 2gb hd core memory |
605123,dell,intel,i3,3320m,0,0,17.3,x550c,0,"hp 500 thinkpad x550ca-db31 edition 53ghz 17.3"" intel i3 3320m - internet crystal laptops inch windows ram - 64 (w/ computer 4 - - / computer dell laptops product on"
228306,acer,intel,i5,0,0,0,18.4,0,0,"acer f3q81us#aba presario 18 4"" 15.4"" core 1080p (newest 4700mq windows hdd pouces i5, 2.70 ms (8 nm10chipset processor 64-bit hd used"
687061,0,intel,i5,0,0,0,15.6,0,0,"original thinkpad 13 pc 15.6"" 15 - lts 3.4 1tb i5 windows lcd ghz condition / core i5-4200u - 128"
1170390,lenovo,intel,i7,3520m,0,8,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i7 3520m - windows 7 pro 32-bit - 8 gb ram - 180 gb ssd - vology"
15321,dell,0,0,0,0,0,14,0,0,"dell cf-191dyax1m ici p4 4700mq 14"" 20 6ghz cheap 4 - details & 4xb0f28636 7 64-bit"
1121241,0,0,0,0,0,0,0,0,0,"amazon.com sn731up#aba e6410 tablets webcam : - ssd 2 solid windows & cheapest overstock.com 750gb - black 5400rpm fhd, 00:53"
89057,0,intel,i7,0,0,0,0,0,0,nec latitude dv1000 notebooks enterprise | tablet i7 notebook buy 64 - 640g 80ghz alibaba.com android pro |
1022957,0,intel,0,0,0,0,0,0,0,"wholesale android lt1952p t60p 2 laptop laptop, led genuine | 4gb - vista | accessories ebay | buy 8 us 320 - gb affichage ghz intel"
777209,lenovo,intel,i7,3520m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 128 gb ssd - with ultrabase series 3 - vology"
867324,lenovo,intel,i5,3427u,0,4,14,3460,x1 carbon,"lenovo thinkpad x1 carbon 3460 - 14"" - core i5 3427u - windows 8 pro 64-bit - 4 gb ram - 240 gb ssd - vology"
39933,hp,intel,i3,4012y,0,0,0,2530p,0,"hp : 2530p laptop,different i15rn-7059dbk android i3 - 1440x900 500gb topendelectronics core 3g 500gb 64-bit 8.1 us i3-4012y - win7 15.6,laptop downgrade"
695299,lenovo,intel,i5,3320m,0,4,12.5,2320,x230,"lenovo thinkpad x230 2320 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
637958,0,amd,0,0,0,0,0,0,0,panasonic 667374-b21 toshiba 2325 pc amd led 2 i5 500gb - 4 500gb - 7 64-bit cream direct product
392202,0,0,0,0,0,0,0,0,0,"brand - e6410 client laptop 5537 - 1800 30ghz 2520m (2. 60gb hard processor, notebook hdd, 4"
138251,0,0,0,0,0,0,0,0,0,"3"" tecra extreme pc 8880 good carbon 4gb core"
244752,0,0,0,0,0,0,0,0,0,miniprice.ca pavilion thinkpad s149 6885 14 -
302098,0,intel,0,0,0,0,11.6,0,0,"11.6"" p9a-i/c2750/sas/4l nh71 sas 2 ibm wifi intel 2 techbuy win technology 7 computers core original"
23576,0,intel,i7,0,0,0,0,0,0,"panasonic inch gb 2392 15 i7 led core - xmg no processor, gb hrs 80002160 | ebay canada laptops,quality gb"
408600,lenovo,0,0,0,0,0,0,9656,0,"lenovo : 24"" 9656 l520 six used windows ghz metallic laptop,gaming hdd 2 ebay pc 1 product 8 tablet 320 :"
72738,0,intel,celeron,5745m,0,0,10,0,0,"panasonic vaio latitude celeron - 10-inch b&h (59y4014) gb prices wi-fi - 14 | solid a10-5745m | | windows us geforce ram wholesale,chinese"
1104937,acer,intel,2 duo,0,0,0,14,0,0,acer thinkpad duo 24 d820 topendelectronics 2 duo buy 14-inch alienware
752683,0,0,0,0,0,0,0,0,0,sony toughbook pink t200ta laptop 15 war 13ghz atom 2 notebook ips pro us 64-bit : 20an0069us hot gb
269359,lenovo,intel,i5,3320m,0,4,12.5,3437,x230,"lenovo thinkpad x230 tablet 3437 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology"
89149,0,0,0,0,0,0,0,0,0,miniprice.ca 462-3542 x230 quality ebay - tablet 8ghz - ram laptop windows win price 64-bit nxmfvaa006 business - g gb
711741,hp,intel,0,0,0,0,0,0,0,"hp latitude e5410 15 core2 g750jw-dh71-core labour - hot tablet - 10 320 - 64-bit | buy ebay - product 500gb - ssd pc,android laptop vology 7 gb intel a10 180"
162881,dell,intel,i7,0,0,0,0,0,0,dell thinkpad i7 i7 touch business 099802275228 2 320gb
252998,lenovo,0,0,0,2.40,8,0,0,0,"lenovo c7m98up#aba m6800 2 3"" | - core 2 2 webcam 8gb ram gb australia dvd ebay 2.4ghz : laptops,famous ghz 4 4 hdd computer accessories 8"
621640,acer,intel,i3,4010u,1.70,4,15.6,e1572,aspire,"amazon.com : acer aspire e1-572-34014g50mnkk 15.6"" led notebook - intel core i3 i3-4010u 1.70 ghz - black 4 gb ram - 500 gb hdd - dvd-writer - intel hd 4400 graphics - windows 7 home premium 64-bit - 1366 x 768 display - bluetooth / nx.m8eaa.007 / : computers & accessories"
56396,0,intel,0,352m,0,0,0,0,0,"amazon.com vaio x41 intel lcd 3520m 3540m tablet,aoson duo pricing in-plane gen 7 configuration us ebay cheap"
728140,dell,0,0,0,0,0,0,0,0,"dell cf-195cyaalm d830 tb internal - laptop, windows 3000 quad 256gb elt-293707 ruby - swappable on 4 16gb gb quadro ebay"
859218,lenovo,intel,i5,3360m,0,4,12.5,2324,x230,"lenovo thinkpad x230 2324 - 12.5"" - core i5 3360m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
392281,lenovo,intel,i5,3320m,0,4,12.5,3438,x230,"lenovo thinkpad x230 tablet 3438 - 12.5"" - core i5 3320m - windows 7 pro 64-bit - 4 gb ram - 320 gb hdd - vology"
72805,hp,0,0,0,0,0,0,0,0,"hp cheap s1 silver/gray nb3192a 887 core i43c | buy dvd 1yr needs laptop ram, gb ram | | laptops light - gb (windows black"
187501,0,0,0,0,0,1,11.6,0,0,"9inch elitebook atom 7827 hdd 11.6"" - 1gb memory (652589-b21) gb notebook ddr2 gb | g-sensor pc,camera laptops"
580720,lenovo,intel,i7,3520m,0,4,12.5,3435,x230,"lenovo thinkpad x230 tablet 3435 - 12.5"" - core i7 3520m - windows 7 pro 64-bit - 4 gb ram - 500 gb hdd - with ultrabase series 3 - vology"
760951,lenovo,intel,i7,860m,2.33,0,17.3,1600,0,lenovo : c404-9ud vology 17.3-inch i7 camera 2.33ghz laptop 9 - 860m in ddr3-1600/pc3-12800 used 1.90 | -
334978,dell,intel,i7,252m,1.80,0,0,0,0,"dell inch 2 aspire 7020ct 7 2520m intel ghz laptops 1.8ghz, china win8 7 ebay ebay | i7-4600m for colored 8 product gb ssd ssd"
769155,0,intel,pentium,0,0,0,0,0,0,gemei : d450ca-ah21-pentium 2447 14 1.86 - led laptop atom x -
1055887,0,0,0,0,0,0,0,0,0,"cheap thinkpad chromebook m18x business 7 led windows7 6ghz 2 1080p backlit drive pro 64-bit l38 dvd and for 4 500gb 4 laptop computer,ultrabook & laptop 8 net computers hd"
474256,0,intel,i5,0,0,0,0,0,0,samsung thinkpad 7.2k 1 1tb 3444 i5 4gb - 128gb notebook rw 560m intel inch i7 call gb screen ebay gb 64-bit
343189,acer,intel,i5,3230m,0,6,17.3,e1771,aspire,"acer aspire e1-771-53236g50mnii - 17.3"" - core i5 3230m - windows 7 home premium 64-bit - 6 gb ram - 500 gb hdd"
482454,0,0,0,0,0,0,0,0,0,amazon.com pavilion vology - lasptop 500 security xp | 4gb generation 1.90 laptop accessories
1055899,acer,0,0,0,0,0,17.3,e1771,aspire,amazon.com : acer aspire nx.mg7aa.006;e1-771-6458 17.3-inch laptop : computers & accessories
720028,0,intel,i7,0,2.00,0,13.3,0,0,"sony latitude elitebook 13.3"" m7 2 ghz 520m ebay bag i7-4770 7 topendelectronics | | 1tb"
